"id","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","neighbourhood_group_cleansed","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","instant_bookable","a_balcony","a_garden","a_fireplace","a_outdoors","a_pool","a_breakfast","a_air_conditioning","a_parking","a_working_space","a_child_friendly","a_gym","a_gaming","a_kitchen","a_pets","bathroom_digits","bathroom_chars","bathrooms_type","bathrooms_count","flag_review_scores_rating"
308166,"0","100",1,1,1,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",6,"1 bath",3,3,155,3,20,3,3,1125,1125,3,1125,1,0,0,0,1,2020-12-17,176,0,0,99,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
315769,"N/A","98",0,3,3,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"1 bath",2,3,90,30,90,30,30,1125,1125,30,1125,1,0,0,0,107,2020-12-17,22,6,0,96,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
320506,"100","100",0,0,0,1,0,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",2,"1 bath",1,1,75,4,365,4,4,365,365,4,365,1,1,6,34,294,2020-12-17,52,2,0,93,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0," bath","1 ","Private",1,0
322268,"N/A","0",0,2,2,1,0,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",2,3,60,32,1125,32,32,1125,1125,32,1125,1,30,60,90,90,2020-12-17,89,0,0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
323854,"N/A","N/A",0,1,1,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1 bath",1,2,30,1,30,1,1,30,30,1,30,1,0,0,0,0,2020-12-17,21,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,0
330723,"N/A","100",0,2,2,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"2 baths",1,1,30,14,1125,14,14,1125,1125,14,1125,1,1,1,1,1,2020-12-19,58,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," baths","2 ","Private",2,0
330766,"N/A","0",0,1,1,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1.5 baths",1,3,120,3,1125,3,3,1125,1125,3,1125,1,28,58,88,363,2020-12-17,170,0,0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,". baths","1.5 ","Private",1,0
330957,"100","90",1,7,7,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1 bath",3,4,120,2,1125,2,2,1125,1125,2,1125,1,1,1,1,1,2020-12-19,420,17,0,95,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
331026,"100","100",0,3,3,1,1,"Sant Antoni","Eixample","Apartment","Private room",2,"1 shared bath",1,1,20,4,1123,4,4,1125,1125,4,1125,1,29,59,89,364,2020-12-17,181,3,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
337755,"100","100",1,7,7,1,1,"la Vila Olímpica del Poblenou","Sant Martí","Apartment","Entire home/apt",4,"1 bath",1,2,72,1,365,1,7,365,1125,2,1114.7,1,0,0,0,0,2020-12-18,8,5,0,97,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
343622,"0","75",0,1,1,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",6,"1 bath",1,6,115,3,10,3,3,10,10,3,10,1,30,60,90,365,2020-12-17,102,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,0
343861,"90","99",0,21,21,1,1,"el Camp d'en Grassot i Gràcia Nova","Gràcia","Apartment","Entire home/apt",4,"1 bath",1,1,45,3,1125,3,30,1125,1125,10.7,1125,1,27,57,87,191,2020-12-18,23,5,0,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
343866,"90","99",0,21,21,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"2 baths",2,2,81,3,1125,3,7,1125,1125,3,1125,1,0,0,0,89,2020-12-17,34,2,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," baths","2 ","Private",2,0
343972,"N/A","N/A",0,0,0,1,1,"la Font de la Guatlla","Sants-Montjuïc","Apartment","Private room",2,"1 bath",1,2,30,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-17,7,0,0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0," bath","1 ","Private",1,0
345129,"N/A","N/A",0,1,1,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1 private bath",1,0,27,31,120,31,31,120,120,31,120,1,28,58,58,58,2020-12-17,32,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," private bath","1  ","Private",1,0
351395,"80","91",0,22,22,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",6,"2 baths",3,4,90,3,365,3,3,1125,1125,3,1125,1,0,0,0,170,2020-12-17,35,0,0,93,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0," baths","2 ","Private",2,0
352772,"100","93",1,8,8,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1 bath",2,4,124,2,90,2,2,1125,1125,2,1125,1,0,0,0,249,2020-12-18,103,4,0,94,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0," bath","1 ","Private",1,0
353640,"100","69",0,0,0,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",6,"1.5 baths",2,4,81,2,1125,2,2,1125,1125,2,1125,1,29,59,89,319,2020-12-17,130,4,0,91,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,". baths","1.5 ","Private",1,0
357576,"100","100",1,2,2,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"1 bath",3,4,82,1,1125,1,1,1125,1125,1,1125,1,5,21,51,304,2020-12-18,211,18,0,97,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0," bath","1 ","Private",1,0
357958,"100","88",1,3,3,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1 private bath",1,2,41,2,1125,2,4,1125,1125,2.1,1125,1,9,32,62,242,2020-12-18,163,17,0,97,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0," private bath","1  ","Private",1,0
359814,"N/A","N/A",0,1,1,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,80,5,365,5,5,365,365,5,365,1,30,60,90,365,2020-12-18,4,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
359841,"100","99",0,5,5,1,1,"el Poblenou","Sant Martí","Apartment","Entire home/apt",4,"1 bath",2,2,129,2,1125,2,2,1125,1125,2,1125,1,0,0,0,191,2020-12-18,320,20,0,94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0," bath","1 ","Private",1,0
363601,"N/A","N/A",0,3,3,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,60,32,350,32,32,350,350,32,350,1,0,0,0,199,2020-12-17,26,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
364030,"N/A","100",0,1,1,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,2,90,3,60,3,3,1125,1125,3,1125,1,0,3,33,308,2020-12-18,283,10,0,94,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
365911,"83","96",0,4,4,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1.5 baths",3,3,92,3,90,3,4,90,90,3.1,90,1,0,0,0,170,2020-12-17,77,5,0,95,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,". baths","1.5 ","Private",1,0
370665,"17","16",0,134,134,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",6,"1 bath",3,4,40,29,1125,29,29,1125,1125,29,1125,1,30,60,90,365,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,1
377161,"100","100",0,2,2,1,1,"el Coll","Gràcia","Apartment","Entire home/apt",4,"1 bath",2,3,64,2,365,1,2,1125,1125,2,1125,1,28,58,72,151,2020-12-17,392,42,1,93,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0," bath","1 ","Private",1,0
384063,"17","16",0,134,134,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",3,4,40,1,1125,1,1,1125,1125,1,1125,1,17,47,77,337,2020-12-17,9,0,0,71,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
384155,"100","100",0,1,1,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",5,"2 baths",2,5,61,32,360,32,32,1125,1125,32,1125,1,29,59,89,364,2020-12-17,70,0,0,89,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
384464,"100","86",0,8,8,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,85,2,360,2,2,360,360,2,360,1,15,39,69,344,2020-12-17,93,10,0,99,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
384867,"100","100",0,3,3,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,26,2,30,2,2,30,30,2,30,1,25,25,25,25,2020-12-18,263,13,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
385049,"77","98",1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",6,"2 baths",3,6,220,1,60,2,2,365,365,2,365,1,28,58,88,303,2020-12-17,215,10,0,93,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0," baths","2 ","Private",2,0
393717,"N/A","96",0,3,3,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",4,"1 bath",2,4,114,32,300,32,32,1125,1125,32,1125,1,0,0,0,261,2020-12-18,319,13,0,87,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
394692,"100","100",0,3,3,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,28,2,30,2,2,30,30,2,30,1,14,14,40,130,2020-12-18,331,9,0,88,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,". shared baths","1.5  ","Shared",1,0
399772,"100","100",0,1,1,1,0,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",3,"1 bath",2,3,155,2,1125,2,5,1125,1125,2.2,1125,1,2,18,48,316,2020-12-18,19,0,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
399967,"N/A","0",0,1,1,1,1,"el Fort Pienc","Eixample","Apartment","Private room",3,"1 bath",1,3,26,2,1125,2,2,1125,1125,2,1125,1,15,45,75,350,2020-12-17,21,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,0
401481,"100","100",0,2,2,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Private room",3,"1 shared bath",1,2,34,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-17,395,11,0,93,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
401990,"0","100",1,1,1,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",3,"1.5 shared baths",1,2,53,2,1125,2,2,1125,1125,2,1125,1,28,58,88,178,2020-12-30,117,0,0,97,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
402657,"N/A","100",1,1,1,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,2,81,3,365,3,3,365,365,3,365,1,0,0,0,0,2020-12-18,245,8,0,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0," bath","1 ","Private",1,0
408127,"N/A","N/A",0,1,1,1,1,"Sant Antoni","Eixample","Apartment","Private room",2,"1 shared bath",1,1,100,3,30,3,3,30,30,3,30,1,0,0,0,0,2020-12-30,10,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0," shared bath","1  ","Shared",1,0
412649,"75","100",0,3,3,1,1,"la Font de la Guatlla","Sants-Montjuïc","Apartment","Entire home/apt",3,"1 bath",2,2,43,2,1125,2,2,1125,1125,2,1125,1,29,59,84,355,2020-12-17,176,4,0,90,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
415892,"38","93",0,10,10,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"2 baths",2,2,453,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2020-12-17,56,0,0,96,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
416704,"N/A","0",0,1,1,1,1,"el Fort Pienc","Eixample","Apartment","Private room",2,"1 shared bath",1,1,25,2,30,2,2,30,30,2,30,1,0,0,0,0,2020-12-17,25,0,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
417239,"100","80",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",5,"1.5 baths",2,2,68,30,1125,30,30,1125,1125,30,1125,1,29,59,89,364,2020-12-17,95,1,0,95,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,". baths","1.5 ","Private",1,0
424137,"100","99",1,10,10,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",6,"1 bath",2,3,71,1,365,1,6,365,365,2.6,365,1,27,57,87,326,2020-12-18,57,39,1,96,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0," bath","1 ","Private",1,0
432482,"100","92",1,2,2,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1.5 baths",2,6,134,7,1125,7,10,1125,1125,7.6,1125,1,30,60,90,90,2020-12-18,240,24,0,96,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,". baths","1.5 ","Private",1,0
437886,"100","100",0,2,2,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Private room",2,"1 shared bath",1,1,50,2,200,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-18,246,0,0,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
439057,"100","100",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"2 baths",2,3,130,2,30,2,2,30,30,2,30,1,29,59,89,354,2020-12-17,262,7,0,92,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
440427,"100","100",0,16,16,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"1 bath",2,4,94,3,1125,2,4,300,1125,2.8,869.3,1,30,60,90,365,2020-12-18,88,2,0,93,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
443110,"50","31",1,14,14,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1 bath",2,3,250,4,365,4,4,365,365,4,365,1,30,60,90,365,2020-12-17,39,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
443222,"100","100",0,12,12,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",5,"1 bath",2,3,55,3,1124,3,5,1125,1125,3.1,1125,1,30,60,85,95,2020-12-17,102,11,0,92,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
443909,"67","91",1,1,1,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,35,3,300,3,3,300,300,3,300,1,0,0,0,75,2020-12-17,315,8,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
446665,"N/A","100",0,2,2,1,0,"la Font de la Guatlla","Sants-Montjuïc","Apartment","Private room",2,"1 shared bath",1,1,32,1,60,1,1,60,60,1,60,1,30,60,90,90,2020-12-18,53,1,0,93,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
449854,"100","91",0,5,5,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",4,"1 bath",1,2,74,3,1125,3,31,1125,1125,9.8,1125,1,14,44,74,204,2020-12-17,131,11,0,92,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
451758,"100","91",0,5,5,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",3,"1 bath",1,2,70,3,1125,3,31,1125,1125,6.8,1125,1,0,0,18,76,2020-12-18,121,3,0,96,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
456333,"N/A","N/A",0,2,2,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Private room",2,"1.5 baths",1,1,28,1,30,1,1,30,30,1,30,1,0,0,0,0,2020-12-17,43,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,". baths","1.5 ","Private",1,0
457195,"100","100",1,14,14,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",3,3,267,1,365,1,32,365,365,4.6,365,1,1,1,1,1,2020-12-19,15,4,0,95,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0," baths","2 ","Private",2,0
462557,"N/A","0",0,1,1,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,33,2,180,2,2,180,180,2,180,1,0,0,17,107,2020-12-18,67,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". shared baths","1.5  ","Shared",1,0
468912,"100","84",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Private room",2,"2 baths",1,1,40,2,6,2,2,6,6,2,6,1,30,60,90,365,2020-12-18,111,11,0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0," baths","2 ","Private",2,0
472062,"100","50",1,5,5,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",2,3,143,3,1125,3,3,1125,1125,3,1125,1,0,28,58,333,2020-12-17,34,1,0,94,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
473395,"100","50",1,5,5,1,1,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi","Apartment","Entire home/apt",5,"2 baths",2,3,171,5,365,5,5,365,365,5,365,1,0,28,58,148,2020-12-17,50,4,0,96,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
473459,"100","50",1,5,5,1,1,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi","Apartment","Entire home/apt",5,"2 baths",2,3,138,3,365,3,3,365,365,3,365,1,0,0,0,61,2020-12-18,21,1,0,96,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0," baths","2 ","Private",2,0
474669,"100","100",1,1,1,1,0,"la Maternitat i Sant Ramon","Les Corts","Apartment","Entire home/apt",4,"1 bath",2,3,118,3,1125,3,3,1125,1125,3,1125,1,30,60,90,192,2020-12-18,61,3,0,90,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0," bath","1 ","Private",1,0
480975,"N/A","N/A",0,1,1,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Private room",3,"1 bath",1,2,50,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,1
481739,"50","56",0,53,53,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,1,106,1,300,1,5,300,300,2.1,300,1,0,0,0,1,2020-12-17,23,6,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
485011,"100","48",0,0,0,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Private room",2,"2 baths",1,0,58,2,7,2,2,7,7,2,7,1,0,0,0,0,2020-12-19,89,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0," baths","2 ","Private",2,0
490517,"50","56",0,53,53,1,1,"el Camp d'en Grassot i Gràcia Nova","Gràcia","Apartment","Entire home/apt",5,"1 bath",2,2,106,1,300,1,5,300,300,2.7,300,1,0,0,0,1,2020-12-17,29,3,0,81,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
490803,"50","56",0,53,53,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"1.5 baths",2,3,118,1,300,1,5,300,300,2,300,1,0,0,0,1,2020-12-17,71,11,0,86,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,". baths","1.5 ","Private",1,0
490853,"100","98",0,4,4,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1 shared bath",1,1,38,1,1125,1,1,1125,1125,1,1125,1,30,55,85,356,2020-12-17,496,14,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
494834,"50","56",0,53,53,1,1,"el Baix Guinardó","Horta-Guinardó","Apartment","Entire home/apt",4,"1 bath",1,2,94,1,300,1,5,300,300,2,300,1,0,0,0,0,2020-12-18,32,3,0,81,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
496997,"92","97",0,22,22,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",3,5,110,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-19,215,10,0,92,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
497545,"92","97",0,22,22,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",3,5,120,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,164,5,0,91,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
498416,"85","90",0,24,24,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",3,"1 bath",1,2,28,32,330,32,32,330,330,32,330,1,30,60,90,365,2020-12-17,9,0,0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
498632,"20","95",0,39,39,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1 bath",3,4,106,1,1125,2,7,1125,1125,3.7,1125,1,30,60,90,350,2020-12-18,75,9,0,93,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0," bath","1 ","Private",1,0
502436,"100","65",0,25,25,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",4,"2 baths",2,2,140,33,160,33,33,160,160,33,160,1,30,60,90,365,2020-12-17,3,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
507667,"100","100",0,2,2,1,0,"el Fort Pienc","Eixample","Apartment","Private room",2,"2 baths",1,1,60,3,1125,3,3,1125,1125,3,1125,1,0,15,45,320,2020-12-18,86,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," baths","2 ","Private",2,0
508212,"100","100",1,1,1,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",2,"1 bath",2,2,96,90,250,90,90,250,250,90,250,1,22,49,71,161,2020-12-17,71,1,0,96,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,0
510923,"100","75",1,2,2,1,0,"el Congrés i els Indians","Sant Andreu","Apartment","Entire home/apt",4,"2 baths",3,3,70,6,1125,6,6,1125,1125,6,1125,1,0,0,24,299,2020-12-17,23,0,0,91,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
511739,"17","16",0,134,134,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"1 bath",2,5,98,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,7,0,0,90,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
512368,"N/A","100",0,2,2,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"2 shared baths",1,1,30,13,1125,13,13,1125,1125,13,1125,1,22,52,82,357,2020-12-17,42,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared baths","2  ","Shared",2,0
512666,"100","100",1,6,6,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",6,"1 bath",2,3,125,6,600,4,6,600,600,5.9,600,1,0,0,14,265,2020-12-17,64,3,0,94,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,0
512737,"100","100",1,6,6,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",5,"1 bath",2,3,86,6,60,4,6,1125,1125,5.9,1125,1,25,55,85,357,2020-12-18,20,0,0,96,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
513825,"90","98",0,11,11,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",6,"2 baths",3,4,117,2,365,2,2,365,365,2,365,1,29,59,89,354,2020-12-17,52,2,0,92,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0," baths","2 ","Private",2,0
515230,"100","99",0,7,7,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",3,"1 bath",2,2,43,33,1125,33,33,1125,1125,33,1125,1,28,56,85,360,2020-12-18,122,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
515729,"100","0",0,2,2,1,0,"la Sagrada Família","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,68,3,6,3,3,6,6,3,6,1,30,60,90,365,2020-12-19,7,0,0,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,". shared baths","1.5  ","Shared",1,0
516340,"100","86",0,8,8,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,3,165,2,360,2,2,360,360,2,360,1,0,6,19,270,2020-12-17,64,0,0,99,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
518247,"N/A","100",0,1,1,1,0,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",1,1,135,2,90,2,4,90,90,2.1,90,1,0,0,17,292,2020-12-18,51,0,0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
519566,"N/A","50",0,1,1,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,43,31,1125,31,31,1125,1125,31,1125,1,28,58,88,363,2020-12-17,33,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
