id,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,a_balcony,a_garden,a_fireplace,a_outdoors,a_pool,a_breakfast,a_air_conditioning,a_parking,a_working_space,a_child_friendly,a_gym,a_gaming,a_kitchen,a_pets,bathrooms_type,bathrooms_count,flag_review_scores_rating,ln_price,host_professional,seeked,is_reviewed,holdout
1340503,0,1,1,1,1,el Poblenou,Sant Martí,Apartment,Private room,3,2 baths,1,3,34,1,90,1,1,90,90,1,90,1,0,0,0,231,2020-12-18,45,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,2,0,3.5263605246161616,Individual,1,1,0
1342549,1,1,1,1,1,la Sagrada Família,Eixample,Apartment,Entire home/apt,6,1 bath,3,5,96,3,1124,3,5,1125,1125,3.3,1125,1,0,0,0,134,2020-12-18,460,22,0,98,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.564348191467836,Individual,1,1,0
1343256,1,1,1,1,1,la Sagrada Família,Eixample,Apartment,Entire home/apt,4,1 bath,1,2,67,2,15,2,2,1125,1125,2,1125,1,30,60,90,354,2020-12-17,363,20,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.204692619390966,Individual,0,1,0
1343928,0,4,4,1,1,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Entire home/apt,6,1 bath,2,3,71,7,299,7,15,92,299,8.9,248.9,1,10,10,10,10,2020-12-18,188,10,0,96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,4.2626798770413155,Professional,1,1,0
1344458,0,3,3,1,1,el Poblenou,Sant Martí,Apartment,Private room,2,2 baths,1,2,45,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-18,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,2,0,3.8066624897703196,Individual,0,1,0
1344702,0,1,1,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,1,1,96,3,1125,3,3,1125,1125,3,1125,1,2,2,19,235,2020-12-18,244,9,0,87,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.564348191467836,Individual,1,1,0
1346797,0,13,13,1,1,Sants,Sants-Montjuïc,Apartment,Entire home/apt,6,1 bath,3,4,86,2,90,2,2,90,90,2,90,1,30,60,90,365,2020-12-18,118,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.454347296253507,Professional,0,1,0
1348754,1,2,2,1,1,la Sagrada Família,Eixample,Apartment,Private room,2,1 bath,1,1,31,3,31,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-17,54,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,0,3.4339872044851463,Individual,1,1,1
1356102,0,3,3,1,1,el Poblenou,Sant Martí,Apartment,Private room,4,1 bath,1,3,45,1,1125,1,1,1125,1125,1,1125,1,30,60,90,360,2020-12-18,17,0,0,93,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,Private,1,0,3.8066624897703196,Individual,0,1,1
1359362,0,2,2,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Private room,2,1 shared bath,1,1,27,3,1124,3,3,1124,1124,3,1124,1,0,0,0,0,2020-12-18,76,0,0,95,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Shared,1,0,3.295836866004329,Individual,1,1,0
1359821,0,4,4,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,4,1 bath,2,2,45,1,1125,1,7,1125,1125,1.3,1125,1,13,13,13,89,2020-12-18,102,8,0,93,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,3.8066624897703196,Professional,1,1,0
1364091,0,1,1,1,0,el Camp de l'Arpa del Clot,Sant Martí,Apartment,Private room,2,2 baths,1,1,99,3,20,3,3,20,20,3,20,1,29,59,89,364,2020-12-17,3,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,2,0,4.59511985013459,Individual,0,1,0
1365897,1,1,1,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,2,3,151,3,1125,3,3,1125,1125,3,1125,1,16,46,76,351,2020-12-18,28,1,0,96,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,5.017279836814924,Individual,0,1,0
1373239,1,1,1,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,1.5 shared baths,1,1,46,3,15,3,3,1125,1125,3,1125,1,0,14,44,44,2020-12-17,49,9,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Shared,1,0,3.828641396489095,Individual,1,1,0
1374380,1,1,1,1,1,Sant Antoni,Eixample,Apartment,Private room,2,1 shared bath,1,2,29,6,120,6,6,120,120,6,120,1,0,0,0,0,2020-12-18,47,8,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,3.367295829986474,Individual,1,1,0
1378119,0,27,27,1,1,Sant Antoni,Eixample,Apartment,Entire home/apt,4,1 bath,2,4,186,1,1125,5,7,1125,1125,6.9,1125,1,0,0,0,261,2020-12-18,164,3,0,93,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Private,1,0,5.225746673713202,Professional,1,1,0
1383231,0,0,0,1,0,la Vila Olímpica del Poblenou,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,3,80,32,1125,32,32,1125,1125,32,1125,1,27,57,87,362,2020-12-18,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.382026634673881,Individual,0,1,1
1383728,0,3,3,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,2,2,114,2,1125,2,2,1125,1125,2,1125,1,30,60,90,361,2020-12-17,208,3,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,4.736198448394496,Individual,0,1,1
1387456,0,1,1,1,0,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,1 bath,1,1,49,2,1125,2,2,1125,1125,2,1125,1,27,57,87,362,2020-12-17,18,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,0,3.8918202981106265,Individual,0,1,0
1387806,0,134,134,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Entire home/apt,5,1 bath,2,2,60,2,365,2,2,365,365,2,365,1,30,60,90,357,2020-12-18,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,4.0943445622221,Professional,0,1,0
1395001,1,7,7,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Entire home/apt,6,1 bath,3,3,190,2,60,2,2,60,60,2,60,1,0,0,0,0,2020-12-18,213,8,0,94,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,5.247024072160486,Professional,1,1,0
1396721,1,7,7,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,2,1 bath,1,2,190,2,1125,2,2,1125,1125,2,1125,1,30,60,90,364,2020-12-18,253,3,0,98,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,5.247024072160486,Professional,0,1,0
1397560,0,1,1,1,1,el Poblenou,Sant Martí,Apartment,Entire home/apt,5,1 bath,2,3,110,5,30,5,5,30,30,5,30,1,0,0,0,0,2020-12-17,10,0,0,94,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,Private,1,0,4.700480365792417,Individual,1,1,0
1397748,1,7,7,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,2,1 bath,1,2,193,2,1125,2,2,1125,1125,2,1125,1,30,60,90,364,2020-12-18,272,4,0,98,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Private,1,0,5.262690188904886,Professional,0,1,0
1401163,0,51,51,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,115,2,1124,2,4,1124,1124,2.2,1124,1,0,0,0,0,2020-12-18,4,0,0,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,4.74493212836325,Professional,1,1,0
1402772,0,7,7,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,1,1,49,3,180,1,4,20,1125,3,1092.5,1,17,47,77,323,2020-12-17,163,20,0,87,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,Private,1,0,3.8918202981106265,Professional,0,1,0
1406069,0,13,13,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,2,1.5 baths,1,1,134,2,365,3,4,365,365,3.2,365,1,0,0,0,0,2020-12-17,105,9,0,91,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.897839799950911,Professional,1,1,0
1407805,0,1,1,1,1,el Fort Pienc,Eixample,Apartment,Entire home/apt,6,1.5 baths,4,4,300,7,1125,7,7,1125,1125,7,1125,1,0,0,0,28,2020-12-17,96,0,0,83,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Private,1,0,5.703782474656201,Individual,1,1,0
1411400,0,23,23,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,4,2 baths,3,4,150,1,1125,1,3,1125,1125,1.1,1125,1,30,60,90,365,2020-12-18,70,5,0,90,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,0,5.0106352940962555,Professional,0,1,1
1411945,0,1,1,1,1,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,130,2,365,2,2,365,365,2,365,1,16,46,76,351,2020-12-18,268,10,0,96,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,4.867534450455582,Individual,0,1,0
1413266,0,2,2,1,1,el Camp de l'Arpa del Clot,Sant Martí,Apartment,Entire home/apt,6,1 bath,2,5,69,2,1125,2,2,1125,1125,2,1125,1,28,58,85,235,2020-12-18,232,13,0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,4.23410650459726,Individual,1,1,0
1416452,0,2,2,1,0,Sant Martí de Provençals,Sant Martí,Apartment,Entire home/apt,4,1 bath,1,1,48,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-17,52,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,0,3.871201010907891,Individual,1,1,1
1418423,1,1,1,1,1,la Nova Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,3,2 baths,2,2,86,2,1124,2,2,1125,1125,2,1125,1,8,8,8,8,2020-12-17,98,0,0,97,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,4.454347296253507,Individual,1,1,0
1418456,1,1,1,1,1,Sant Antoni,Eixample,Apartment,Entire home/apt,3,2 baths,1,2,84,2,1125,2,5,1125,1125,2.1,1125,1,0,30,60,335,2020-12-18,318,14,0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,2,0,4.430816798843313,Individual,0,1,1
1421725,1,2,2,1,0,la Dreta de l'Eixample,Eixample,Apartment,Private room,4,1 private bath,1,3,106,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-18,175,2,0,97,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.663439094112067,Individual,0,1,0
1422874,0,0,0,1,0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,4,1 bath,1,1,65,15,1125,15,15,1125,1125,15,1125,1,30,60,90,365,2020-12-18,64,0,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Private,1,0,4.174387269895637,Individual,0,1,0
1424466,0,111,111,1,1,les Corts,Les Corts,Apartment,Entire home/apt,5,1 bath,2,4,96,2,365,1,5,365,365,2.2,365,1,0,0,0,0,2020-12-18,17,4,0,87,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.564348191467836,Professional,1,1,1
1424694,0,111,111,1,1,les Corts,Les Corts,Apartment,Entire home/apt,6,1 bath,3,5,105,2,365,2,5,365,365,2.2,365,1,30,60,90,365,2020-12-18,2,0,0,80,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.653960350157523,Professional,0,1,0
1424841,0,10,10,1,1,les Corts,Les Corts,Apartment,Entire home/apt,4,2 baths,1,2,119,1,180,1,4,180,180,1.1,180,1,14,14,14,14,2020-12-18,20,0,0,95,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,2,0,4.77912349311153,Professional,1,1,0
1425685,0,111,111,1,1,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Entire home/apt,6,1 bath,2,4,93,2,365,2,5,365,365,2.2,365,1,15,45,75,350,2020-12-18,10,4,0,60,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.532599493153256,Professional,0,1,0
1426125,0,2,2,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,3,2 baths,1,3,24,1,1125,1,1,1125,1125,1,1125,1,15,45,75,335,2020-12-17,91,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,2,0,3.1780538303479458,Individual,0,1,1
1429236,1,11,11,1,1,la Nova Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,2,1 bath,1,1,72,3,1125,3,3,1125,1125,3,1125,1,1,31,61,336,2020-12-18,132,4,1,95,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Private,1,0,4.276666119016055,Professional,0,1,0
1431437,1,3,3,1,1,el Poblenou,Sant Martí,Apartment,Private room,2,2 shared baths,1,0,65,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,53,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,2,0,4.174387269895637,Individual,1,1,0
1431666,1,5,5,1,1,la Maternitat i Sant Ramon,Les Corts,Apartment,Private room,2,2 shared baths,1,1,22,30,270,30,30,270,270,30,270,1,29,59,89,269,2020-12-18,129,1,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shared,2,0,3.091042453358316,Professional,1,1,0
1436676,0,111,111,1,1,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Entire home/apt,4,1 bath,1,3,77,2,90,2,5,90,90,2.2,90,1,16,46,76,351,2020-12-18,9,3,0,84,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.343805421853684,Professional,0,1,1
1440247,1,14,14,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,1,2,185,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2020-12-17,12,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,5.220355825078324,Professional,0,1,0
1440394,0,111,111,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,6,1 bath,2,3,115,2,90,2,5,90,90,2.2,90,1,15,45,75,350,2020-12-17,9,0,0,83,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.74493212836325,Professional,0,1,0
1445152,0,3,3,1,1,la Vila Olímpica del Poblenou,Sant Martí,Apartment,Entire home/apt,6,2 baths,3,5,219,3,1125,3,3,1125,1125,3,1125,1,1,1,1,1,2020-12-19,113,1,0,89,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,Private,2,0,5.389071729816501,Individual,1,1,0
1446892,1,5,5,1,1,Sants - Badal,Sants-Montjuïc,Apartment,Private room,2,2 shared baths,1,1,30,30,400,30,30,400,400,30,400,1,30,60,90,180,2020-12-18,115,2,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shared,2,0,3.4011973816621555,Professional,1,1,0
1447244,0,1,1,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,2,1.5 baths,1,2,78,3,30,3,3,30,30,3,30,1,9,22,52,52,2020-12-17,118,0,0,98,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.356708826689592,Individual,1,1,1
1447823,1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,6,2 baths,3,6,185,32,365,32,32,1125,1125,32,1125,1,0,0,0,260,2020-12-17,7,0,0,100,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Private,2,0,5.220355825078324,Professional,1,1,0
1447825,1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,6,2 baths,3,6,185,32,365,32,32,1125,1125,32,1125,1,0,0,0,261,2020-12-18,2,0,0,100,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,Private,2,0,5.220355825078324,Professional,1,1,1
1447826,1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,6,2 baths,3,6,185,32,365,32,32,1125,1125,32,1125,1,0,14,44,319,2020-12-17,3,0,0,100,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Private,2,0,5.220355825078324,Professional,0,1,0
1447830,1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,6,2 baths,3,6,220,32,365,32,32,365,365,32,365,1,0,14,44,319,2020-12-17,2,0,0,100,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Private,2,0,5.393627546352362,Professional,0,1,0
1447834,1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,4,1.5 baths,2,4,80,32,365,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-17,0,0,0,94,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Private,1,1,4.382026634673881,Professional,0,0,0
1447835,1,36,36,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,2,1 bath,1,2,92,32,365,32,32,1125,1125,32,1125,1,15,45,75,350,2020-12-17,3,1,0,93,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Private,1,0,4.5217885770490405,Professional,0,1,0
1448092,0,5,5,1,0,Hostafrancs,Sants-Montjuïc,Apartment,Entire home/apt,4,1 bath,2,3,94,7,360,7,7,360,360,7,360,1,29,59,89,179,2020-12-17,23,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,0,4.543294782270004,Professional,1,1,1
1448933,0,5,5,1,1,la Sagrada Família,Eixample,Apartment,Entire home/apt,5,1 bath,3,4,157,2,1125,2,2,1125,1125,2,1125,1,2,2,21,289,2020-12-17,228,13,0,97,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,0,5.056245805348308,Professional,1,1,0
1454173,0,5,5,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,5,1 bath,3,3,99,6,180,6,6,180,180,6,180,1,24,47,73,326,2020-12-18,132,1,0,93,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.59511985013459,Professional,0,1,0
1455788,0,111,111,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,2,4,169,2,365,1,5,365,365,2.2,365,1,14,44,74,349,2020-12-17,10,4,0,84,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,0,5.1298987149230735,Professional,0,1,1
1458113,1,2,2,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Private room,2,1 private bath,1,1,33,31,120,31,31,120,120,31,120,1,28,58,88,88,2020-12-18,63,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private,1,0,3.4965075614664802,Individual,1,1,0
1459127,0,1,1,1,0,el Poblenou,Sant Martí,Apartment,Entire home/apt,4,2 baths,2,3,80,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,53,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,2,0,4.382026634673881,Individual,1,1,0
1459831,0,1,1,1,0,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Private room,2,1 bath,1,1,45,1,7,1,1,7,7,1,7,1,0,0,0,0,2020-12-18,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,0,3.8066624897703196,Individual,1,1,1
1464170,0,2,2,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Private room,3,1 shared bath,1,2,35,1,1125,1,1,1125,1125,1,1125,1,29,59,89,364,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,1,3.5553480614894135,Individual,0,0,0
1468267,0,6,6,1,1,el Raval,Ciutat Vella,Apartment,Private room,2,1.5 shared baths,1,1,10,30,1125,30,30,1125,1125,30,1125,1,30,60,90,365,2020-12-18,27,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,2.302585092994046,Professional,0,1,0
1471264,0,6,6,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Private room,2,1 shared bath,1,1,250,2,1125,2,2,1125,1125,2,1125,1,0,14,44,319,2020-12-17,81,2,0,95,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Shared,1,0,5.521460917862246,Professional,0,1,1
1472974,0,1,1,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,5,1 bath,2,3,214,2,365,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-17,80,6,0,98,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,5.365976015021851,Individual,1,1,0
1474914,1,1,1,1,1,el Camp d'en Grassot i Gràcia Nova,Gràcia,Apartment,Entire home/apt,5,1 bath,2,2,90,4,1125,4,4,1125,1125,4,1125,1,0,0,0,0,2020-12-19,83,1,0,97,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,4.499809670330265,Individual,1,1,0
1480728,0,8,8,1,1,la Bordeta,Sants-Montjuïc,Apartment,Entire home/apt,5,1 bath,3,4,91,4,30,4,7,30,30,4.2,30,1,9,37,67,157,2020-12-18,81,1,0,92,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,Private,1,0,4.51085950651685,Professional,1,1,0
1481054,1,1,1,1,0,el Camp de l'Arpa del Clot,Sant Martí,Apartment,Entire home/apt,5,1 bath,3,5,100,3,1125,3,3,1125,1125,3,1125,1,27,57,87,362,2020-12-17,54,1,0,97,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Private,1,0,4.605170185988092,Individual,0,1,0
1481221,0,8,8,1,1,Sants,Sants-Montjuïc,Apartment,Entire home/apt,5,1 bath,3,3,91,4,90,4,7,90,90,4.1,90,1,13,42,72,162,2020-12-18,114,1,0,94,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Private,1,0,4.51085950651685,Professional,1,1,0
1482060,0,5,5,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,5,1.5 baths,1,4,49,2,1124,1,2,1124,1124,2,1124,1,18,48,78,341,2020-12-17,505,48,2,92,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,3.8918202981106265,Professional,0,1,0
1490933,0,39,39,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,3,5,173,2,29,1,2,6,6,2,6,1,0,0,0,0,2020-12-17,65,6,0,93,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,2,0,5.153291594497779,Professional,1,1,0
1491040,0,39,39,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,6,1 bath,2,4,158,2,29,1,2,6,6,2,6,1,0,0,0,7,2020-12-17,10,0,0,96,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,5.062595033026967,Professional,1,1,0
1491111,0,39,39,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,2,4,180,14,30,1,2,6,6,2,6,1,0,0,0,7,2020-12-17,26,1,0,98,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,0,5.19295685089021,Professional,1,1,0
1492419,0,1,1,1,1,Provençals del Poblenou,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,2,134,3,30,3,3,30,30,3,30,1,30,60,90,361,2020-12-18,77,0,0,84,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.897839799950911,Individual,0,1,1
1492471,0,111,111,1,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Apartment,Entire home/apt,6,2 baths,2,5,94,2,365,2,5,365,365,2.2,365,1,0,0,0,199,2020-12-17,4,1,0,65,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,0,4.543294782270004,Professional,1,1,1
1503616,0,2,2,1,0,el Camp de l'Arpa del Clot,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,3,38,32,300,32,32,300,300,32,300,1,0,0,0,0,2020-12-18,1,0,0,80,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,3.6375861597263857,Individual,1,1,0
1505984,0,19,19,1,1,les Corts,Les Corts,Apartment,Entire home/apt,4,1 bath,3,3,69,3,90,3,27,365,365,24.8,365,1,9,13,13,13,2020-12-18,40,3,0,91,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,0,4.23410650459726,Professional,1,1,0
1506324,0,1,1,1,0,el Baix Guinardó,Horta-Guinardó,Apartment,Entire home/apt,4,1.5 baths,1,1,125,30,1125,30,30,1125,1125,30,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,1,4.8283137373023015,Individual,1,0,1
1509691,0,2,2,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Private room,2,1.5 shared baths,1,1,22,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-17,79,3,0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,1,0,3.091042453358316,Individual,1,1,1
1514589,1,5,5,1,1,la Maternitat i Sant Ramon,Les Corts,Apartment,Private room,2,2 shared baths,1,0,30,30,210,30,30,210,210,30,210,1,30,60,90,270,2020-12-18,88,0,0,95,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,Shared,2,0,3.4011973816621555,Professional,1,1,0
1520042,1,1,1,1,1,el Clot,Sant Martí,Apartment,Entire home/apt,4,1 bath,3,3,70,3,31,3,3,1125,1125,3,1125,1,0,0,0,110,2020-12-17,286,9,0,96,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,Private,1,0,4.248495242049359,Individual,1,1,0
1520911,0,7,7,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Entire home/apt,3,1 bath,1,1,58,4,1125,4,4,1125,1125,4,1125,1,22,52,65,65,2020-12-18,177,5,0,97,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,4.060443010546419,Professional,1,1,0
1521705,0,4,4,1,1,el Coll,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,53,1,1125,1,1,1125,1125,1,1125,1,0,16,46,321,2020-12-19,231,10,0,89,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Private,1,0,3.970291913552122,Professional,0,1,0
